20120412119904,247,369,134,159,92,333,197,73,73,79,633,228,76,164,73,96,389,117
20120412119954,235,351,128,152,88,317,188,70,70,76,602,217,73,156,70,92,370,112
20120412120003,224,334,122,145,84,302,179,67,67,73,572,207,70,149,67,88,352,107
20120412120053,213,318,116,138,80,287,171,64,64,70,544,197,67,142,64,84,335,102
20120412120103,203,303,111,132,76,273,163,61,61,67,517,188,64,135,61,80,319,97
20120412120152,193,288,106,126,73,260,155,58,58,64,492,179,61,129,58,76,304,93
20120412120202,184,274,101,120,70,247,148,56,56,61,468,171,58,123,56,73,289,89
20120412120252,175,261,96,114,67,235,141,54,54,58,445,163,56,117,54,70,275,85
20120412120301,167,248,92,109,64,224,134,52,52,56,423,155,54,112,52,67,262,81
20120412120351,159,236,88,104,61,213,128,50,50,54,402,148,52,107,50,64,249,77
20120412120401,152,225,84,99,58,203,122,48,48,52,382,141,50,102,48,61,237,74
20120412120450,145,214,80,95,56,193,116,46,46,50,363,134,48,97,46,58,226,71
20120412120500,138,204,76,91,54,184,111,44,44,48,345,128,46,93,44,56,215,68
20120412120550,132,194,73,87,52,175,106,42,42,46,328,122,44,89,42,54,205,65
20120412120599,126,185,70,83,50,167,101,40,40,44,312,116,42,85,40,52,195,62
20120412120649,120,176,67,79,48,159,96,38,38,42,297,111,40,81,38,50,186,59
20120412120699,114,168,64,76,46,152,92,37,37,40,283,106,38,77,37,48,177,57
20120412120748,109,160,61,73,44,145,88,36,36,38,269,101,37,74,36,46,169,55
20120412120798,104,152,58,70,42,138,84,35,35,37,256,96,36,71,35,44,161,53
20120412120848,99,145,56,67,40,132,80,34,34,36,244,92,35,68,34,42,153,51
20120412120897,95,138,54,64,38,126,76,33,33,35,232,88,34,65,33,40,146,49
20120412120947,91,132,52,61,37,120,73,32,32,34,221,84,33,62,32,38,139,47
20120412120997,87,126,50,58,36,114,70,31,31,33,210,80,32,59,31,37,133,45
20120412121046,83,120,48,56,35,109,67,30,30,32,200,76,31,57,30,36,127,43
20120412121096,79,114,46,54,34,104,64,29,29,31,190,73,30,55,29,35,121,41
20120412121146,76,109,44,52,33,99,61,28,28,30,181,70,29,53,28,34,115,39
20120412121195,73,104,42,50,32,95,58,27,27,29,172,67,28,51,27,33,110,38
20120412121245,70,99,40,48,31,91,56,26,26,28,164,64,27,49,26,32,105,37
20120412121295,67,95,38,46,30,87,54,25,25,27,156,61,26,47,25,31,100,36
20120412121344,64,91,37,44,29,83,52,24,24,26,149,58,25,45,24,30,95,35
20120412121394,61,87,36,42,28,79,50,23,23,25,142,56,24,43,23,29,91,34
20120412121444,58,83,35,40,27,76,48,22,22,24,135,54,23,41,22,28,87,33
20120412121493,56,79,34,38,26,73,46,21,21,23,129,52,22,39,21,27,83,32
20120412121543,54,76,33,37,25,70,44,20,20,22,123,50,21,38,20,26,79,31
20120412121593,52,73,32,36,24,67,42,19,19,21,117,48,20,37,19,25,76,30
20120412121642,50,70,31,35,23,64,40,19,19,20,112,46,19,36,19,24,73,29
20120412121692,48,67,30,34,22,61,38,19,19,19,107,44,19,35,19,23,70,28
20120412121742,46,64,29,33,21,58,37,19,19,19,102,42,19,34,19,22,67,27
20120412121791,44,61,28,32,20,56,36,19,19,19,97,40,19,33,19,21,64,26
20120412121841,42,58,27,31,19,54,35,19,19,19,93,38,19,32,19,20,61,25
20120412121891,40,56,26,30,19,52,34,19,19,19,89,37,19,31,19,19,58,24
20120412121940,38,54,25,29,19,50,33,19,19,19,85,36,19,30,19,19,56,23
20120412121990,37,52,24,28,19,48,32,19,19,19,81,35,19,29,19,19,54,22
20120412122040,36,50,23,27,19,46,31,19,19,19,77,34,19,28,19,19,52,21
20120412122089,35,48,22,26,19,44,30,19,19,19,74,33,19,27,19,19,50,20
20120412122139,34,46,21,25,19,42,29,19,19,19,71,32,19,26,19,19,48,19
20120412122189,33,44,20,24,19,40,28,19,19,19,68,31,19,25,19,19,46,19
20120412122238,32,42,19,23,19,38,27,19,19,19,65,30,19,24,19,19,44,19
20120412122288,31,40,19,22,19,37,26,19,19,19,62,29,19,23,19,19,42,19
20120412122338,30,38,19,21,19,36,25,19,19,19,59,28,19,22,19,19,40,19
20120412122387,29,37,19,20,19,35,24,19,19,19,57,27,19,21,19,19,38,19
20120412122437,28,36,19,19,19,34,23,19,19,19,55,26,19,20,19,19,37,19
20120412122487,27,35,19,19,19,33,22,19,19,19,53,25,19,19,19,19,36,19
20120412122536,26,34,19,19,19,32,21,19,19,19,51,24,19,19,19,19,35,19
20120412122586,25,33,19,19,19,31,20,19,19,19,49,23,19,19,19,19,34,19
20120412122636,24,32,19,19,19,30,19,19,19,19,47,22,19,19,19,19,33,19
20120412122685,23,31,19,19,19,29,19,19,19,19,45,21,19,19,19,19,32,19
20120412122735,22,30,19,19,19,28,19,19,19,19,43,20,19,19,19,19,31,19
